BSNS_MBY_NM,CNSTRCT_ENTRPS_NM,CNTRCT_CNCLS_BGNDE,CNTRCT_CNCLS_ENDDE,GNRL_RNK1_CRSPAREA_ENDDE,GNRL_RNK1_CRSPAREA_RCPTDE,GNRL_RNK1_ETC_AREA_ENDDE,GNRL_RNK1_ETC_AREA_RCPTDE,GNRL_RNK1_ETC_GG_ENDDE,GNRL_RNK1_ETC_GG_RCPTDE,GNRL_RNK2_CRSPAREA_ENDDE,GNRL_RNK2_CRSPAREA_RCPTDE,GNRL_RNK2_ETC_AREA_ENDDE,GNRL_RNK2_ETC_AREA_RCPTDE,GNRL_RNK2_ETC_GG_ENDDE,GNRL_RNK2_ETC_GG_RCPTDE,HMPG_ADRES,HOUSE_DTL_SECD,HOUSE_DTL_SECD_NM,HOUSE_MANAGE_NO,HOUSE_NM,HOUSE_SECD,HOUSE_SECD_NM,HSSPLY_ADRES,HSSPLY_ZIP,IMPRMN_BSNS_AT,LRSCL_BLDLND_AT,MDAT_TRGET_AREA_SECD,MDHS_TELNO,MVN_PREARNGE_YM,NPLN_PRVOPR_PUBLIC_HOUSE_AT,NSPRC_NM,PARCPRC_ULS_AT,PBLANC_NO,PBLANC_URL,PRZWNER_PRESNATN_DE,PUBLIC_HOUSE_EARTH_AT,PUBLIC_HOUSE_SPCLW_APPLC_AT,RCEPT_BGNDE,RCEPT_ENDDE,RCRIT_PBLANC_DE,RENT_SECD,RENT_SECD_NM,SPECLT_RDN_EARTH_AT,SPSPLY_RCEPT_BGNDE,SPSPLY_RCEPT_ENDDE,SUBSCRPT_AREA_CODE,SUBSCRPT_AREA_CODE_NM,TOT_SUPLY_HSHLDCO
광한소규모재건축조합,일신건영주식회사,2021-01-26,2021-01-28,2021-01-07,2021-01-07,2021-01-08,2021-01-08,,,2021-01-11,2021-01-11,2021-01-11,2021-01-11,,,http://www.광한재건축조합.kr,01,민영,2020001429,일신건영휴먼하임,01,APT,경기도 부천시 괴안동2외 4필지 ,14675,Y,N,Y,0323453888,202212,N,,N,2020001429,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001429&pblancNo=2020001429,2021-01-15,N,N,2021-01-07,2021-01-11,2020-12-28,0,분양주택,N,,,410,경기,27
화이트코리아산업(주),지에스건설(주),2021-02-01,2021-02-05,2021-01-08,2021-01-08,2021-01-11,2021-01-11,,,2021-01-12,2021-01-12,2021-01-12,2021-01-12,,,http://pangyo-xi.co.kr/,01,민영,2020001404,판교밸리자이 3단지,01,APT,경기도 성남수정구 고등동 601,13105,N,N,Y,18334471,202302,Y,헤럴드경제신문,Y,2020001404,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001404&pblancNo=2020001404,2021-01-18,Y,N,2021-01-07,2021-01-12,2020-12-28,0,분양주택,Y,2021-01-07,2021-01-07,410,경기,90
화이트코리아산업(주),지에스건설(주),2021-02-01,2021-02-05,2021-01-08,2021-01-08,2021-01-11,2021-01-11,,,2021-01-12,2021-01-12,2021-01-12,2021-01-12,,,http://pangyo-xi.co.kr/,01,민영,2020001403,판교밸리자이 2단지,01,APT,경기도 성남수정구 고등동 585,13105,N,N,Y,18334471,202302,Y,헤럴드경제신문,Y,2020001403,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001403&pblancNo=2020001403,2021-01-18,Y,N,2021-01-07,2021-01-12,2020-12-28,0,분양주택,Y,2021-01-07,2021-01-07,410,경기,130
화이트코리아산업(주),지에스건설(주),2021-02-01,2021-02-05,2021-01-08,2021-01-08,2021-01-11,2021-01-11,,,2021-01-12,2021-01-12,2021-01-12,2021-01-12,,,http://pangyo-xi.co.kr/,01,민영,2020001402,판교밸리자이 1단지,01,APT,경기도 성남수정구 고등동 582,13105,N,N,Y,18334471,202302,Y,헤럴드경제신문,Y,2020001402,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001402&pblancNo=2020001402,2021-01-18,Y,N,2021-01-07,2021-01-12,2020-12-28,0,분양주택,Y,2021-01-07,2021-01-07,410,경기,130
(주)대명수안,(주)대명수안,2021-02-01,2021-02-03,2021-01-12,2021-01-12,2021-01-12,2021-01-12,,,2021-01-13,2021-01-13,2021-01-13,2021-01-13,,,http://iwantriverpark.co.kr,01,민영,2020001373,안동용상 풍림아이원 리버파크,01,APT,경상북도 안동시 성곡천길 49 (용상동),36720,N,N,N,16680670,202306,N,,N,2020001373,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001373&pblancNo=2020001373,2021-01-19,N,N,2021-01-11,2021-01-13,2020-12-28,0,분양주택,N,2021-01-11,2021-01-11,712,경북,835
배방2차 한양수자인 지역주택조합,주식회사 한양건설,2021-01-26,2021-01-28,2021-01-06,2021-01-06,2021-01-06,2021-01-06,,,2021-01-07,2021-01-07,2021-01-07,2021-01-07,,,https://cafe.naver.com/asanhanyang2,01,민영,2020001424,한양수자인2차아파트,01,APT,충청남도 아산시 배방읍 북수로 31 (한양수자인 2차아파트),31486,N,N,N,15668403,202101,N,,N,2020001424,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001424&pblancNo=2020001424,2021-01-14,N,N,2021-01-05,2021-01-07,2020-12-24,0,분양주택,N,2021-01-05,2021-01-05,312,충남,39
흥해남옥지역주택조합,(주)서희건설,2021-01-25,2021-01-27,2021-01-06,2021-01-06,2021-01-06,2021-01-06,,,2021-01-07,2021-01-07,2021-01-07,2021-01-07,,,http://흥해서희스타힐스더캐슬.com/,01,민영,2020001405,흥해 서희스타힐스 더 캐슬,01,APT,남성리 남옥지구 B블록 1롯트,37546,N,N,N,0542889100,202307,N,아시아경제,N,2020001405,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001405&pblancNo=2020001405,2021-01-13,N,N,2021-01-05,2021-01-07,2020-12-24,0,분양주택,N,2021-01-05,2021-01-05,712,경북,457
(주)오성디엔씨,(주)진양종합건설,2021-01-23,2021-01-25,2021-01-05,2021-01-05,2021-01-05,2021-01-05,,,2021-01-06,2021-01-06,2021-01-06,2021-01-06,,,,01,민영,2020001396,오성 센트럴아파트,01,APT,경상남도 밀양시 교동 885-2 외 2필지,50421,N,N,N,0553531050,202101,N,,N,2020001396,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001396&pblancNo=2020001396,2021-01-12,N,N,2021-01-04,2021-01-06,2020-12-24,0,분양주택,N,2021-01-04,2021-01-04,621,경남,34
대한토지신탁(주),삼부토건(주),2021-01-25,2021-01-27,2021-01-05,2021-01-05,2021-01-05,2021-01-05,,,2021-01-06,2021-01-06,2021-01-06,2021-01-06,,,http://www.아산삼부르네상스더힐.com,01,민영,2020001416,아산 삼부르네상스 더힐,01,APT,충청남도 아산시 신창면 남성리 140번지,31531,N,N,N,16009872,202310,N,,N,2020001416,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001416&pblancNo=2020001416,2021-01-12,N,N,2021-01-04,2021-01-06,2020-12-23,0,분양주택,N,2021-01-04,2021-01-04,312,충남,1016
우리자산신탁 주식회사,롯데건설(주),2021-01-25,2021-01-27,2021-01-04,2021-01-04,2021-01-04,2021-01-04,,,2021-01-05,2021-01-05,2021-01-05,2021-01-05,,,http://the-limited.com/final/,01,민영,2020001407,더 리미티드,01,APT,광주광역시 서구 농성동 415-55번지 일원,61932,N,N,N,0623528008,202401,N,내일신문,N,2020001407,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001407&pblancNo=2020001407,2021-01-11,N,N,2020-12-31,2021-01-05,2020-12-21,0,분양주택,N,2020-12-31,2020-12-31,500,광주,88
청주금천지역주택조합,(주)서희건설,2021-01-25,2021-01-27,2021-01-04,2021-01-04,2021-01-05,2021-01-05,,,2021-01-06,2021-01-06,2021-01-06,2021-01-06,,,https://cafe.naver.com/geumcheonseohee,01,민영,2020001213,금천 센트럴파크 스타힐스,01,APT,충청북도 청주상당구 금천동 149-11,28734,N,N,Y,0432988180,202102,N,,N,2020001213,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001213&pblancNo=2020001213,2021-01-12,N,N,2020-12-31,2021-01-06,2020-12-21,0,분양주택,N,2020-12-31,2020-12-31,360,충북,77
한국토지주택공사 서울지역본부,,2021-04-07,2021-04-13,2020-12-30,2020-12-28,2020-12-30,2020-12-28,2020-12-30,2020-12-28,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,03,국민,2020001398,양주회천 A17블록 신혼희망타운(공공분양),01,APT,"경기도 양주시 고암동, 덕계동, 덕정동, 산북동, 회정동 일원 양주회천택지개발지구 내 A17블록",11479,N,Y,Y,16001004,202212,N,,Y,2020001398,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001398&pblancNo=2020001398,2021-01-05,Y,Y,2020-12-28,2020-12-31,2020-12-18,0,분양주택,N,,,410,경기,506
(주)디에스 종합건설,(주)동부토건,2021-01-19,2021-01-21,2020-12-30,2020-12-30,2020-12-30,2020-12-30,,,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,http://www.dscons.co.kr,03,국민,2020001395,영천 아이존빌 스타,01,APT,"경상북도 영천시 창신1길 35 (망정동, 아이존빌스타아파트)",38825,N,N,N,0513311501,202102,N,아시아경제,N,2020001395,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001395&pblancNo=2020001395,2021-01-07,N,N,2020-12-29,2020-12-31,2020-12-18,0,분양주택,N,2020-12-29,2020-12-29,712,경북,731
(주)평택고덕피에프브이,현대엔지니어링 주식회사,2021-01-20,2021-01-29,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2020-12-30,http://hillstate-goduk.com,01,민영,2020001388,고덕신도시 EBC-2BL  힐스테이트 고덕 센트럴,01,APT,경기도 평택시 고덕면 고덕국제화지구EBC-2BL,17770,N,Y,Y,18110133,202408,N,헤럴드경제신문,Y,2020001388,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001388&pblancNo=2020001388,2021-01-08,N,N,2020-12-28,2020-12-30,2020-12-18,0,분양주택,N,2020-12-28,2020-12-28,410,경기,660
"현대건설(주),계룡건설산업(주)","현대건설(주),계룡건설산업(주)",2021-01-18,2021-01-24,2020-12-29,2020-12-29,2020-12-29,2020-12-29,,,2020-12-30,2020-12-30,2020-12-30,2020-12-30,,,https://www.hillstate.co.kr/s/#richeville_gangil,01,민영,2020001386,힐스테이트 리슈빌 강일,01,APT,서울특별시 강동구 강일동 고덕강일공공주택지구 5블럭,05200,N,Y,Y,15880459,202309,Y,문화일보,Y,2020001386,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001386&pblancNo=2020001386,2021-01-07,N,N,2020-12-28,2020-12-30,2020-12-18,0,분양주택,Y,2020-12-28,2020-12-28,100,서울,809
(주)세종이엔지,중흥토건(주),2021-01-19,2021-01-25,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2020-12-30,http://www.bdsclass.com/,01,민영,2020001385,화성 봉담2지구 C-1블록 중흥S-클래스,01,APT,경기도 화성시 봉담2지구 C-1블록,18307,N,Y,Y,0312179600,202401,Y,헤럴드경제신문,Y,2020001385,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001385&pblancNo=2020001385,2021-01-07,Y,N,2020-12-28,2020-12-30,2020-12-18,0,분양주택,N,2020-12-28,2020-12-28,410,경기,707
세흥산업개발(주),중흥건설(주),2021-01-19,2021-01-25,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2020-12-30,http://www.bdsclass.com/,01,민영,2020001383,화성 봉담2지구 A-5블록 중흥S-클래스,01,APT,경기도 화성시 봉담2지구 A-5블록,18307,N,Y,Y,0312179600,202401,Y,헤럴드경제신문,Y,2020001383,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001383&pblancNo=2020001383,2021-01-08,Y,N,2020-12-28,2020-12-30,2020-12-18,0,분양주택,N,2020-12-28,2020-12-28,410,경기,808
주식회사 아이에스이앤씨,주식회사 한라,2021-01-18,2021-01-20,2020-12-29,2020-12-29,2020-12-29,2020-12-29,,,2020-12-30,2020-12-30,2020-12-30,2020-12-30,,,http://halla-gayasan.co.kr/,01,민영,2020001371,가야산 한라비발디 프리미어,01,APT,전라남도 광양시 광영동 378번지,57720,N,N,N,16000566,202308,N,아시아경제,N,2020001371,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001371&pblancNo=2020001371,2021-01-06,N,N,2020-12-28,2020-12-30,2020-12-18,0,분양주택,N,2020-12-28,2020-12-28,513,전남,332
에이치디씨현대산업개발주식회사,에이치디씨현대산업개발주식회사,2021-01-19,2021-01-22,2020-12-29,2020-12-29,2020-12-30,2020-12-30,,,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,http://hdc.i-park.com/gagyeong5,01,민영,2020001362,가경 아이파크 5단지,01,APT,가경동 633-5번지 일원,28382,N,N,Y,0432397505,202302,N,문화일보,N,2020001362,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001362&pblancNo=2020001362,2021-01-07,N,N,2020-12-28,2020-12-31,2020-12-18,0,분양주택,N,2020-12-28,2020-12-28,360,충북,925
중흥산업개발(주),중흥건설(주),2021-01-18,2021-01-22,2020-12-30,2020-12-30,2020-12-30,2020-12-30,,,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,http://www.gm-sclass.com/,01,민영,2020001345,구미 확장단지 중흥S클래스 에듀포레,01,APT,경상북도 구미시 산동면 인덕리 1116,39164,N,N,N,0544431000,202401,N,,Y,2020001345,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001345&pblancNo=2020001345,2021-01-07,N,N,2020-12-29,2020-12-31,2020-12-18,0,분양주택,N,2020-12-29,2020-12-29,712,경북,1555
연풍리지역주택조합,양우건설(주),2021-01-18,2021-01-20,2020-12-28,2020-12-28,2020-12-28,2020-12-28,,,2020-12-29,2020-12-29,2020-12-29,2020-12-29,,,http://연풍양우내안애.com,01,민영,2020001382,파주연풍 양우내안애 에코하임,01,APT,경기도 파주시 파주읍 연풍리 103-24번지 일원,10840,N,N,N,16005745,202209,N,경향신문,N,2020001382,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001382&pblancNo=2020001382,2021-01-05,N,N,2020-12-24,2020-12-29,2020-12-14,0,분양주택,N,2020-12-24,2020-12-24,410,경기,40
(주)한국토지신탁,(주)동일토건,2021-01-12,2021-01-14,2020-12-23,2020-12-23,2020-12-23,2020-12-23,,,2020-12-24,2020-12-24,2020-12-24,2020-12-24,,,http://www.동일하이빌파크테라스.kr,01,민영,2020001380,충북 진천음성 혁신도시 C3블럭 동일하이빌 파크테라스,01,APT,충청북도 진천군 덕산읍 두촌리 3145번지,27872,N,N,N,18110084,202402,N,,Y,2020001380,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001380&pblancNo=2020001380,2020-12-31,N,N,2020-12-22,2020-12-24,2020-12-11,0,분양주택,N,2020-12-22,2020-12-22,360,충북,1010
(주)한국토지신탁,대림건설 주식회사,2021-01-11,2021-01-13,2020-12-22,2020-12-22,2020-12-22,2020-12-22,,,2020-12-23,2020-12-23,2020-12-23,2020-12-23,,,http://www.daelimcon-apt.co.kr,01,민영,2020001372,e편한세상 단양 리버비스타,01,APT,충청북도 단양군 단양읍 659-2번지 일원,27012,N,N,N,18111028,202306,N,아시아경제,N,2020001372,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001372&pblancNo=2020001372,2020-12-30,N,N,2020-12-21,2020-12-23,2020-12-11,0,분양주택,N,2020-12-21,2020-12-21,360,충북,396
(주)새솔건설,중흥토건(주),2021-01-11,2021-01-13,2020-12-22,2020-12-22,2020-12-22,2020-12-22,,,2020-12-23,2020-12-23,2020-12-23,2020-12-23,,,http://wjsclass.com/,01,민영,2020001363,완주 삼봉지구 B-3블록 중흥S-클래스 에듀파크,01,APT,전라북도 완주군 삼례읍 수계리 100-3,55334,N,N,N,0632522555,202401,N,,Y,2020001363,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001363&pblancNo=2020001363,2020-12-30,N,N,2020-12-21,2020-12-23,2020-12-11,0,분양주택,N,2020-12-21,2020-12-21,560,전북,634
(주)하나자산신탁,(주)대우건설,2021-01-18,2021-01-20,2020-12-23,2020-12-23,2020-12-23,2020-12-23,,,2020-12-24,2020-12-24,2020-12-24,2020-12-24,,,http://jungangno-prugio.com/,01,민영,2020001350,중앙로역 푸르지오 더 센트럴,01,APT,대구광역시 중구 서성로 62 (서성로1가) 101-1 일원,41919,N,N,N,15664270,202407,N,아시아경제,N,2020001350,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001350&pblancNo=2020001350,2020-12-31,N,N,2020-12-22,2020-12-24,2020-12-11,0,분양주택,N,2020-12-22,2020-12-22,700,대구,298
에스엠하이플러스(주),"에스엠상선(주), 에스엠하이플러스(주)",2021-01-11,2021-01-13,2020-12-22,2020-12-22,2020-12-22,2020-12-22,,,2020-12-23,2020-12-23,2020-12-23,2020-12-23,,,http://seongyo2.iusell.co.kr/,01,민영,2020001344,선교2차 우방아이유쉘 리포레,01,APT,광주광역시 동구 선교지구 2BL,61512,N,N,N,15772771,202309,N,아시아경제,Y,2020001344,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001344&pblancNo=2020001344,2020-12-30,N,N,2020-12-21,2020-12-23,2020-12-11,0,분양주택,N,2020-12-21,2020-12-21,500,광주,906
평리7재정비촉진구역 주택재개발정비사업조합,화성산업 주식회사,2021-01-11,2021-01-13,2020-12-22,2020-12-22,2020-12-22,2020-12-22,,,2020-12-23,2020-12-23,2020-12-23,2020-12-23,,,http://seodaegu-parkdream.com/,01,민영,2020001313,서대구역 화성파크드림,01,APT,대구광역시 서구 국채보상로37안길 22 (평리동),41767,Y,N,N,0533562998,202310,N,대구신문,N,2020001313,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001313&pblancNo=2020001313,2020-12-30,N,N,2020-12-21,2020-12-23,2020-12-11,0,분양주택,N,2020-12-21,2020-12-21,700,대구,1049
(주)호반건설,(주)호반건설,2021-01-23,2021-01-26,2020-12-23,2020-12-23,2020-12-23,2020-12-23,,,2020-12-24,2020-12-24,2020-12-24,2020-12-24,,,http://hobansummit-astj.co.kr/intro/main/main.asp,01,민영,2020001287,아산탕정일반산업 D3-2블록 호반써밋,01,APT,충청남도 아산시 탕정면 갈산리 탕정일반산업단지 D3-2BL,31457,N,N,N,15665179,202307,N,문화일보,Y,2020001287,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001287&pblancNo=2020001287,2021-01-06,N,N,2020-12-22,2020-12-24,2020-12-11,0,분양주택,N,2020-12-22,2020-12-22,312,충남,303
도담에스테이트(주),(주)호반산업,2021-01-23,2021-01-26,2020-12-23,2020-12-23,2020-12-23,2020-12-23,,,2020-12-24,2020-12-24,2020-12-24,2020-12-24,,,http://hobansummit-astj.co.kr/intro/main/main.asp,01,민영,2020001286,아산탕정일반산업 D3-1블록 호반써밋,01,APT,충청남도 아산시 탕정면 갈산리 탕정일반산업단지 내 D3-1BL,31477,N,N,N,15665179,202307,N,내일신문,Y,2020001286,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001286&pblancNo=2020001286,2021-01-06,N,N,2020-12-22,2020-12-24,2020-12-11,0,분양주택,N,2020-12-22,2020-12-22,312,충남,489
(주)호반건설,(주)호반건설,2021-01-23,2021-01-26,2020-12-23,2020-12-23,2020-12-23,2020-12-23,,,2020-12-24,2020-12-24,2020-12-24,2020-12-24,,,http://hobansummit-astj.co.kr/intro/main/main.asp,01,민영,2020001285,아산탕정일반산업 D1-2블록 호반써밋,01,APT,충청남도 아산시 탕정면 갈산리 탕정일반산업단지 D1-2BL,31461,N,N,N,15665179,202307,N,헤럴드경제신문,Y,2020001285,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001285&pblancNo=2020001285,2021-01-06,N,N,2020-12-22,2020-12-24,2020-12-11,0,분양주택,N,2020-12-22,2020-12-22,312,충남,817
스마트시티더원피에프브이(주),(주)호반건설,2021-01-19,2021-01-22,2020-12-23,2020-12-23,2020-12-23,2020-12-23,,,2020-12-24,2020-12-24,2020-12-24,2020-12-24,,,http://hobansummit-astj.co.kr/intro/main/main.asp,01,민영,2020001283,아산탕정일반산업 D1-1블록 호반써밋,01,APT,충청남도 아산시 탕정면 갈산리 탕정일반산업단지 D1-1BL,31477,N,N,N,15665179,202307,N,헤럴드경제신문,Y,2020001283,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001283&pblancNo=2020001283,2021-01-05,N,N,2020-12-22,2020-12-24,2020-12-11,0,분양주택,N,2020-12-22,2020-12-22,312,충남,756
(주)호반건설,(주)호반건설,2021-01-19,2021-01-22,2020-12-23,2020-12-23,2020-12-23,2020-12-23,,,2020-12-24,2020-12-24,2020-12-24,2020-12-24,,,http://hobansummit-astj.co.kr/intro/main/main.asp,01,민영,2020001282,아산탕정일반산업 D2-1블록 호반써밋,01,APT,충청남도 아산시 탕정면 갈산리 탕정일반산업단지 D2-1BL,31457,N,N,N,15665179,202307,N,아시아경제,Y,2020001282,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001282&pblancNo=2020001282,2021-01-05,N,N,2020-12-22,2020-12-24,2020-12-11,0,분양주택,N,2020-12-22,2020-12-22,312,충남,662
(주)한국토지신탁,에스케이건설 주식회사,2021-01-11,2021-01-13,2020-12-22,2020-12-22,2020-12-22,2020-12-22,,,2020-12-23,2020-12-23,2020-12-23,2020-12-23,,,http://www.dg-skleadersview.co.kr,01,민영,2020001316,동성로 SK Leaders' VIEW,01,APT,대구광역시 중구 삼덕동2가 5번지 일원,41940,N,N,N,0532568401,202409,N,문화일보,N,2020001316,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001316&pblancNo=2020001316,2020-12-30,N,N,2020-12-21,2020-12-23,2020-12-10,0,분양주택,N,2020-12-21,2020-12-21,700,대구,335
교보자산신탁(주),대림건설 주식회사,2021-01-11,2021-01-14,2020-12-17,2020-12-17,2020-12-17,2020-12-17,,,2020-12-18,2020-12-18,2020-12-18,2020-12-18,,,http://www.daelimcon-apt.co.kr/,01,민영,2020001359,e편한세상 금산 프라임포레,01,APT,충청남도 금산군 금산읍 양지리 18,32743,N,N,N,0417513389,202301,N,아시아경제,N,2020001359,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001359&pblancNo=2020001359,2020-12-28,N,N,2020-12-17,2020-12-18,2020-12-09,0,분양주택,N,,,312,충남,597
한국토지주택공사 대전충남지역본부,,2021-03-16,2021-03-19,2020-12-22,2020-12-22,2020-12-22,2020-12-22,,,2020-12-23,2020-12-23,2020-12-23,2020-12-23,,,http://www.lh-gr2bl.co.kr,03,국민,2020001260,계룡대실지구 2블록 공공분양주택,01,APT,충청남도 계룡시 두마면 농소리 972,32831,N,N,N,0428409936,202111,N,대전일보 ,Y,2020001260,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001260&pblancNo=2020001260,2021-01-12,N,Y,2020-12-22,2020-12-23,2020-12-09,0,분양주택,N,,,312,충남,600
(주)모아종합건설,(주)미래도건설,2021-01-11,2021-01-13,2020-12-21,2020-12-21,2020-12-21,2020-12-21,,,2020-12-22,2020-12-22,2020-12-22,2020-12-22,,,http://wanju.miraedo.com/,01,민영,2020001335,완주복합행정타운 모아미래도 센트럴시티 1차,01,APT,전라북도 완주군 용진읍 운곡리 산106-3,55352,N,N,N,16445445,202302,N,,Y,2020001335,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001335&pblancNo=2020001335,2020-12-29,N,N,2020-12-18,2020-12-22,2020-12-08,0,분양주택,N,2020-12-18,2020-12-18,560,전북,879
(주)해덕,한국건설 주식회사,2021-01-11,2021-01-13,2020-12-21,2020-12-21,2020-12-21,2020-12-21,,,2020-12-22,2020-12-22,2020-12-22,2020-12-22,,,http://yeosu-adelium.com,01,민영,2020001301,여수 한국아델리움 오션프랑,01,APT,전라남도 여수시 광무동 504번지 일원,59719,N,N,N,0616916114,202311,N,,N,2020001301,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001301&pblancNo=2020001301,2020-12-29,N,N,2020-12-18,2020-12-22,2020-12-08,0,분양주택,N,2020-12-18,2020-12-18,513,전남,274
